sequence	16S_rRNA_Count	metadata_NSTI
57a617a18f21f9cb63d520cd34a6faaa	1	0.086086
57a6ac035cbd5d5d8c77dca6b3321cd0	1	0.012384000000000001
57a6bc28842281603502568755aeec68	1	0.012334
57a9d0f5d6572009f8221f55a914cc20	1	0.26526900000000003
57af236050e1f3ef072eba884b8e5556	1	0.020025
57b05a7bb900c8094d123ed499cb4299	1	0.216231
57b42d92e168085a2f5a4acc1c8070a3	1	0.26422399999999996
57b8520e65080923f24776fe2bd0071c	3	0.032342
57c6da3b6e50ea16b6766132fb9d68f7	4	0.011618
57cc0a16441fe949ff0e5843e68f25ef	1	0.064636
57ce1f62831be9486a0edd4d5b511779	1	0.065728
57cf028f352a9667cf2cf88ccffbc188	3	0.028263999999999997
57d808ac6873e112ce36854e9a094ed4	1	0.21703899999999998
57e44cec411a91d50c671b78c4e5523d	1	0.008002
57e7bd57393b09863426e42b31afd3bc	2	0.016969
57e8bcc7fe20167bf46d3459f09786df	2	0.157838
57ec7fd9acfb050e3d337f2fa28632f2	2	0.029667000000000002
57eeb834ec49bb834606089cf3c5af1c	1	0.22309600000000002
57f8eed97b25aed08b2d66aaafda42bb	1	0.065259
57fb0ddb0cd5a3997725903c96397c2e	1	0.171198
5806b8e9cb5a065dc124035c8119002b	1	0.017337
58096cfbfd1c77f24264aadfdd825788	1	0.012162000000000001
58183b95a2b28cf711bfcfa225fa0779	1	0.012284999999999999
5824127d36ccfc928d7db1251ac3f486	2	0.094209
58248c3176df4dce030cea01a10864ca	4	0.060578
5825cf5fcc2f8ff01eba5070aff215d9	1	0.1668
58281e2d3eea73ae5e0f3e5be6b3a275	1	0.127315
583cd03397ec844b693bad7612735e08	1	0.07833899999999999
5840937d6947b53a8717a94fa3f9c3d9	1	0.06991599999999999
5845c987cfb9988b09098012722ab1d7	1	0.126875
58559785ca020d1f2bb22f157562a364	1	0.075147
58564400a3ac09c89bec2c61ea981d1e	3	0.329732
5859524221997feb9d625814b298c451	2	0.06545
585c23821eb6b86e2bd093ad3f64ce68	6	0.043038
585d0d3741c65f6e9da9eca7145ab67b	2	0.059851999999999995
5862485a0abf0cf4c5c3069126555fdf	1	0.015931999999999998
58636d6281dd84e6f544fab8d3db8ca9	1	0.056452999999999996
58644b2cc81249117fb79c65c3cb57dc	1	0.029104
58703c45f1cae6452bfdbcdd8f2e67fc	1	0.016548
587f4d3d1544c2252273b58a3e2689b6	2	0.25351799999999997
5882dba686a550fd7837b77404a92903	1	0.061191999999999996
5889984282966f4e90920daf7fa473b3	1	0.145349
5890d1c407ed03b9428eb8ed9671eee8	1	0.008168
589624ff0b07b1317cfb1f09b29149e1	1	0.016096
589d438f9a244ec1f2b49dfa7912a581	1	0.012237
58ac98d7e60c2d5e439d6ede2efc8ae3	1	0.018522999999999998
58b2116bb63dd322b6f5b26acd84f3ca	1	0.086299
58b7034c99cce411bed594eca07cb375	1	0.1068
58bc0a95093db1ee240514ba41f0b3d1	1	0.015397
58bc405cdb7740e51f4301bcf3e8013b	1	0.019643
58ca09497dac23fed3c3f15e6f208702	1	0.051677
58cfcc1779ad93cfa62e2e59322ad51e	2	0.031258
58d23659c862411aed1a8286d75fb321	2	0.057967
58db7157a0b583c064bdd9706b436878	1	0.05525700000000001
58e0edc7e23037d977ac15b130b16b7d	3	0.32195300000000004
58e18dfcf2b91111e46d2ff8c5af3692	1	1.7793720000000002
5913c8ca858ee88a53906a710e951231	2	0.133105
591dc0b933d58a89da8854734f76cf46	1	0.033565
591f67ce7da5cf27d4a98788970c74ab	3	0.008097
592b22f0d5cdc36260c60a9ff2b6f9ec	2	0.037177999999999996
59327f919e1a0b13ab636ffe4325e228	2	0.17272300000000002
593863c708cfb92b5662b708b3959b21	1	0.00817
593dc33a4ab23edb2d27e43d1532a19b	1	0.008139
593ec83d2c19a58573a94ceb78fd27b2	1	0.015469
593f407647957f790e6a8c1a348f0504	1	0.048215
593fb875e7585a0373fac7fecbb70abf	1	0.016356
594cd954bc3094eab3841c82faa946d9	1	0.056727
594daed96b003370f59c5fdccbf7d69e	1	0.058661000000000005
59540f83c942e2ff64d233acc6adc200	1	0.501175
5957d431fd85dd6d0c1aff21f768baf1	1	0.06955399999999999
595eaed07781d6e03d3753e11b32d9f8	1	0.016081
59646e41f5f08363c0d305f02eb08ea2	1	0.166512
5967c7be0a49dead2661678ae6a9e52c	1	0.044745
596c87870d1627a2926299f044aa9e90	2	0.015322
597538c4c810e9073e2d092e3fa64bc1	1	0.060784000000000005
597788337360a02fc689c9bceb871545	2	0.09122000000000001
5979260681292d22db5e9e9ddb7a6dcb	1	0.13259100000000001
597a8df7075768fa7eeb319bb982ff0c	1	0.020708
598373700a988c78e44977f292460ed0	2	0.019656
5983a06e121a39f07c2f4aa8887cd4e9	1	0.025147
59862da5996504b606543b3de17f8f42	1	0.015972999999999998
598925321e7eede9b1b76f02e1a60136	1	0.574823
598bca5be86526fb20a07796bc887a8a	1	0.012445
59923d39c9d938cad3c3d66d063ed7ac	1	0.17217000000000002
59960c6ae753ebdb5d375ebe33c8857e	1	0.175655
599ebdf694f24dfb1b2cd104cf929d15	1	0.01195
59a157f2b2f720651f8f36c50303f0cc	1	0.086259
59a7988a703b15bc55b2a3438633767b	2	0.008128
59a8b5d93bc0b9a3bf9f5e25ddbc3c13	1	0.125066
59afe11d169304759794cc37d2ae0f00	1	0.016263
59b7d673f9a92d6ced1d51b121abdeae	1	0.361766
59bd609075c7037f5072f4b8b4c8e841	1	0.038398
59bfe35c9b1f0c0e745c2ce75e326b92	1	0.10281300000000002
59c26a9c411cda3434f070c2dd90b36a	1	0.041961
59c2b41a75d8b437278a608cf286e9e6	1	0.012282
59d22886b9a43fb4c82fa6c38fb5e409	1	0.10294
59d2afcf093c011dcff66c47d8ebe81b	1	0.0205
59d88daf3b06fa893cf2e3aba1e6533b	1	0.0167
59d9cc87b5274b2751ffa70f328c0505	1	0.016375999999999998
59da3a8f5dcc112417e2df7437b76bb6	1	0.015985
59e1cd911c5aa1a54a79e18ba91202f9	1	0.367963
59ebc7989b2f9a4381b9398302c9bd33	1	0.00808
59f3321abe6014d1ed781e986c89fd20	5	0.011017
5a077def79debd14ac6da759c26a7169	1	0.242448
5a0f00dc5b484c6101b2fa642b3f17e3	1	0.072648
5a116f53f22cffa74e8bc327ddbca9ad	1	0.016287
5a15244dc81f6b3e9cf3604b271833f5	2	0.020755000000000003
5a1bcf3e079100258c31152d9574e055	1	0.020399
5a1d847220a55bf053e0b171a2b61fd5	1	0.016309999999999998
5a1eef62e7d5321ba05ea9957400268d	1	0.096829
5a2217aec7211b29dd7700eb7ce72c4e	1	0.186687
5a241e947b7a52ff3b2d5793e35e04ec	1	0.019995
5a3f0c3314faf5e589cf5ce660312678	1	0.17464200000000002
5a4447c03ace42561d33a65147425fcb	1	0.035613
5a45bccfd66170a64b4822d98529c90a	1	0.003996
5a51f706c5268d089651b2247826b87c	1	0.090316
5a53cb9ae08bc9499fbf6696d1571c8a	1	0.073161
5a5bf59b56a0b0bfdcdd106650879505	2	0.061751
5a6170db18c6ad6f45fb328f424e9904	2	0.004027
5a6b9b11c3fa0c2f95a325d70d97eacb	1	0.056156
5a6be8dc6290ce16892346fbcc44361a	1	0.360735
5a7113a51b029cc882ad02abbef18f0e	1	0.043156
5a71656d1b2dfef12d3485563a2e03a0	1	0.028754000000000002
5a74a29cd78f7381f14c174f1597e0a3	3	0.01642
5a7bc581b2a6f751fab29f161be47acf	9	0.041567
5a80123b24a13ad56725ce7edae4aca7	3	0.178438
5a838730147c0c65eeb6918a9c9a0807	1	0.258127
5a887660fb476f9e0a751b061dd85e1e	1	0.401829
5a8cb2d3473d69dea76b91f15624ea50	1	0.102842
5a8d998e8bbfd7d7c284959a00d9ca16	1	0.020554
5a926954ec6c4b7e98f2a08f88dada61	2	0.01696
5a960ea55c274f7468999d17bcb11432	1	0.26526900000000003
5aa3b19785b718459c09664823dfcb8d	1	0.09345
5aacb1d5f222c3aaad880601d3364d77	1	0.574823
5ab1f1fdf3a070095c9ebdeccb66e3ff	1	0.155452
5ab2a9499719b779d9f21a2a2a61c6ca	1	0.008109
5ab34e7ed87341f5f2f7a6eb3a316d2e	1	0.016249
5ab6c92005ad1ca2c563175f30feae0b	2	0.167629
5ab835e849eaa5d5cfe5510ce55a1afd	2	0.012378
5abe3d9d98869b78886e529b237ddf4f	1	0.123313
5ad05503669b4cc4144f23c7bd834a4a	2	0.024968999999999998
5adf6f43eb0830d7a882962b2af266d1	5	0.030491000000000004
5ae0e62085f84743db2c2f225bbe7cb8	1	0.067458
5ae13dacfd43b2d53545add531a4413c	1	0.004065999999999999
5ae3aa0605077ba04404c0c81792dd72	1	0.012125
5ae407f27c3b8359a87742cb42247c07	1	0.016828
5ae487a1d7f77be978decf75d761ece8	2	0.300016
5ae55097cc7d04d8e3a20a9ad84e21ec	5	0.08011599999999999
5ae9b1ae0d6b182386c9084a551626f9	1	0.063885
5af4829c3e14f293f5d10f0028f2adff	2	0.08960599999999999
5af629d8d2b06343eeda61182b5710c9	1	0.561994
5b11aa3883e00328aaf18abe0cbaec0d	2	0.012374
5b1f07dd185631ea3d068fee0f884bd1	1	0.003996
5b1fdb85d185398285ac94e38c23b299	1	0.069703
5b211fe4c90d2fa97ce0b77053666b19	1	0.004118999999999999
5b21bd135ed5f9aea8c31fbe6dc53083	1	0.022173
5b22e39d00d1f6fdd57c9a80bab4a464	1	0.020835
5b234c6fc148bfac4ff7830e7e825a57	1	0.016486
5b328b57cd113a16e21419da8e705668	1	0.084426
5b335440ab5f3bbd2c76245f4ee8e651	1	0.086101
5b337ff9386cae80b72cc90cfa155299	1	0.26664699999999997
5b37ad8cf5d6c06345b2d68d84a3c1a3	1	0.033619
5b3a3f4e1a9885e5c2f322bb8f30817d	1	0.041942
5b3efe62b9d34581353406890f0a9df5	1	0.648546
5b561dbf067706fe3845bcbb2a199d9a	1	0.012168
5b58b7293a6657c22fbe7311bc3c7cc7	1	0.008118
5b5c8f638a9c78fe4cf2af9f87a21eda	1	0.090724
5b5de94c2abf322507e8bff5332425f4	10	2.745917
5b6980427ff4348574aa634e6184333b	1	0.219994
5b6e4427cec28ddb7596692a186c61c8	2	0.149804
5b723593ae03377a7121006d7b95f4df	1	0.047481
5b82a75eab5f4e6cf109c86bb1c2c65f	1	0.258838
5b83f76776a62d1182193b0b48b77431	1	0.074068
5b85f7ab2f8d84fcf33902977eafe010	1	0.068257
5b88dfbd04d0bdf8e530e2ce8d74d32f	1	0.020561000000000003
5b8c6f0498746d1d7b89f9d402a5352d	1	0.198464
5b8ff8494c9198c87f3897a3838cca59	1	0.031626
5b977be93915a4e8fe0c3281eb61374b	3	0.10322200000000001
5b9a782103f4683c5e8a1c92e02d977c	1	0.024702
5b9bb0b51597d139ff8a7dc89b5ac41f	1	0.11358599999999999
5b9df421991e2ccf73252cc3ab00cdb5	1	0.074847
5ba396617ec3cccde67353340f9aae56	1	0.401829
5ba414d304bf6b450bb665e5f6201168	1	0.138594
5ba44a993a520e33525dc85c9c5214b6	1	0.442586
5ba6b757d72093bc52e3166ac1a1435b	1	0.016061000000000002
5ba6ccf11fe562decf4e8c1b8c870b1f	4	0.023896
5bafa5495b2f0267326ada6ddf4e7a4e	2	0.25351799999999997
5bb0e717ed042dfb65ac0e7f391e0717	1	0.058453
5bbc6cc0dfc76c159114ee87d34bd3bd	2	0.221669
5bbc9b3d83316b27c0233f6608649496	1	0.27203299999999997
5bc14dec5996ccd37d5eb5852fc90143	1	0.26664699999999997
5bc43e9e33a81f8afea97db3f9db4a4d	1	0.217969
5bc67838b5a2377dd42ab89ad93b4601	1	0.164823
5bc7cb3ef372fcddbe1bce0eab5a45c1	1	0.012223000000000001
5bcb28803607a466c4f61c50d4c41a91	2	0.016946
5bcf4265aa9fa2804cba73b4b7f4a582	1	0.068639
5bd3c412b4057f3b971ae65b3785b445	1	0.078111
5bd51a7bcbc17f0a62a66e57395b686d	1	0.022838999999999998
5bd85963c6aded0a685a93d694669124	1	0.06371
5bde4d37f9457180ca235273bea134c5	1	0.139132
5be2cf5f40446b2abe0fe55c8b43e74d	8	0.039199
5be4d9bee440708e6972ea9987cb7879	1	0.035977999999999996
5be84d7e8b32bd2f9cf9f513b9693771	1	0.185341
5bf7f11b9d6df5390cc0f88f1695b996	8	0.008059
5bfc95ca35c65c440e3ad1a19db399b4	2	0.016171
5c07ff7fd223b356322dc023122ab475	1	0.041417
5c0c08f80375d46a11ae5a60d929f4bd	1	0.055355999999999995
5c0f380455ecdee1b57dd7911dab6695	1	0.01614
5c139a614d71a7804bce6d57a2bdb490	2	0.069107
5c27816f2d039366d128f38f06779c12	1	0.02409
5c29f86417230cf7577eda97e8d5aea7	1	0.012251999999999999
5c2c5e4b1988aaab1a0d45fb7d858484	6	0.090668
5c2e9ce2bcb0393e8a4a6808021c0e06	1	0.08831900000000001
5c3e49b60e57061ddf1c2d64831ffc74	3	0.044022000000000006
5c429bd06a2f2678dca61d5d421fa44e	1	0.008081999999999999
5c435e0eae6b2c00610bb230ada6057e	1	0.009525
5c48c76f32c794b18e9af18170d464ef	1	0.238853
5c4d25771796af6170ac08195652d8aa	1	0.030477999999999998
5c51929ad49830333e2241bc153ebae7	1	0.040477
5c59e6c0a85c746bac691efd5605b19f	1	0.004086
5c5be9d6d74bca01d63ef0f3dd98ddee	2	0.218745
5c664b3bf1f0313e5962bc35af4ea649	4	0.025428
5c7259ba920321987f8001418037904f	1	0.067578
5c83e12d13a089695bc559491c5a0de8	1	0.024093
5c891ce6eb7d9cf186270298435ce369	1	0.037051
5c8950ca27f252157395b6d704cb1804	1	0.020435
5c8af47870f108afef85a7cf1e9f0769	1	0.165163
5c8f1741718707975a69ae87e25e6e41	1	0.085847
5c8fbd23410d453edf2ca77b297b78c2	1	0.13281199999999999
5c8fdc0842c10428b3b7dfa39845d74e	1	0.12141300000000001
5c9495e1494f169e737838b1f0fe0f39	2	0.012320999999999999
5c9b2fd952b1e3b8ef1b9ed40363dae7	2	0.012379000000000001
5c9dee4667a847d70880db57c6c05c21	5	0.11093599999999999
5ca16a6e5eb4fda70d39af5573968721	1	0.012144
5ca2e57e4284dc58f1d4a42304d75d91	1	0.064419
5ca39f174943c781dc0dfb3a289fd4cf	2	0.270663
5ca563b893bf14122aef8f615ca19667	1	0.041076
5ca77a8c97fcad861f5c0547da2452e6	1	0.014196
5ca9f7dfe771ba318da0d2c4d231da81	1	0.149867
5caaac44b974ccc8948a53096ce9b308	2	0.033477
5cab6b17714954c2dc419b2181d0aef5	3	0.01644
5cb0b2f83175ce54b0f3803e949c9c14	4	0.223124
5cb1d281a3bc4f08b2073df5cbbde1dc	2	0.012158
5cc886c27c1966c8d04907edf8fd106b	1	0.36640700000000004
5ccb63c7c12f4dc5e60927d33c380b41	1	0.14843699999999999
5cccc8a21cdb1f9db423aa84fa294e11	1	0.012164
5ccd440f05af523823f1bc91ba01ea99	1	0.26648299999999997
5ccd9f3a4dca87e322ef1da12400bcea	1	0.008166
5ccdddc98b8601ffd7f65d3bb4927532	1	0.017639
5cd682245229dd850ffbc8907652010f	2	0.096424
5cdba6ae9a22e2862cab07bc5d5e94d0	2	0.008191
5ce367f95683cb20249ab07d559cf6bd	1	0.016227000000000002
5ce53dfa250edbd4e92635b47f0aa0e0	2	0.008187999999999999
5ce7fdfe819e997b22fd5aaa7a6c2114	3	0.15564
5cea6891837b0364779d6b42e5951b38	2	0.093835
5ceae260da66f3b734ab191ff8f33912	1	0.040346
5d0142074110b01dacecc42b9ae1b24a	1	1.1409799999999999
5d06440f428e526320d1a878ae715512	1	0.132609
5d08076bde93ef48e91060f6a05bf385	1	0.012261
5d095b201920d4520635b3f593a636fd	1	0.06594
5d0e3f9d6e7737e7abb3c85f09ca2e25	1	0.025065
5d10ab049f82fdef8403f2524d2054ae	1	0.035769999999999996
5d112e2f63824fed6fc6b1c7b50292bd	1	0.079231
5d23ad2dfd58d5985f7dbd2f4d5f8c8e	1	0.008074
5d284e519bc6975ebcc76c06ec039002	4	0.010011
5d296f933d4c7d2c4e203d788ee89f7f	1	0.023150999999999998
5d2b5f7ef1ae17943d4b2324e1da01d4	1	0.11804400000000001
5d30480d87f903df069f15d6931980cc	1	0.012190000000000001
5d3213aad07e64280a263e7ff5555d75	1	0.028219
5d35ded0d4ec803c89db0e60a525aa17	1	0.079066
5d37b5ddd3e803be27d2a511a16c8a0f	1	0.020635
5d5c1d932203973e37ee846ceaaf641c	1	0.09979500000000001
5d64e86678a9b93aad7862b662a928a4	1	0.098991
5d6a0a5b8fe2ad1319c5dc1e6d8b2e6f	1	0.016280000000000003
5d6f61204be0f17fde2036cc1f3209b3	1	0.06576599999999999
5d728dcd1b6fbecce4ba69145d9a75a9	1	0.016339
5d730603efde444be87b7ae517658911	2	0.012065000000000001
5d745e6505091d2ea1d68c4246eb6a42	1	0.061114999999999996
5d74c6a9e7ebb0433f7f1f2936c6f61f	1	0.029516000000000004
5d758c1cf6a4d48f30ca91ba6e36807f	1	0.0039840000000000006
5d771afaac08d95e0eda058aca31e8cf	1	0.043338999999999996
5d7f724c540b8fbb42f4cc3c44558218	1	0.012247
5d82ca3a7952b27f6d8e1bed505ff0a5	1	0.029024
5d85d55a991532219500f14d9300e48e	1	0.13889200000000002
5d894d994bb988d5497dae25c70e0c54	2	0.088462
5d8d6e83f0d2bf5aaf2340e7f2a9a30b	1	0.019143
5d8de39bb99dc21e107c561582a6c698	1	0.032913
5d8f549a1f5ea4ae70201e2d680617ff	1	0.150399
5d9175db65cec364824a8587b7cbcde1	1	0.16554000000000002
5d93dcff1068780efae8737d884d2f51	2	0.170402
5d9810b05026a2e9e5541f3e3bf776dd	2	0.051289999999999995
5da1f82c9b0a629384a19cba413874f4	1	0.03707
5da2a2171a46f153a9b03fec5149c563	1	0.038068
5da415058e114c799e9f7e3e41be3458	1	0.332832
5db351e8598c5c1df10553f92452ebfd	1	0.048063999999999996
5dbc701f209d06b07ed9d28e12db4e2b	1	0.008043999999999999
5dbce76bb62bc67ebaaeb313302119e9	1	0.278133
5dc06e5eb156408a0eafa21236ae2d01	1	0.01656
5dc970de9f12ad41e42383ceb180e944	1	0.07662200000000001
5dc9a0e77c5d1c3bdecfdcaf02924e0d	1	0.391739
5ddb9f5d2024f1c15bbcc1a13a7dc43c	1	0.012306000000000001
5ddd81405afba6383e7e26b5b60ebacd	1	0.054022
5de1bde6a6fc853b483a54ec44614618	1	0.060996
5de4dff39e463e31aebfd0945c8b12bd	5	0.023112
5de7d40f48882c0cc417dfa17174f458	2	0.167749
5df56c714bc5efc74ee2015c07c269c8	1	0.036149
5df5f0317d0bc0112ba1375edae12fa5	4	0.020846
5dfeafeef6e428b459966effc0b503fc	1	0.08953
5dfeff65bd24812fffb8e072c1921fb0	1	0.070742
5e01ed9d9709d9fc06942fd1770944fc	1	0.052589
5e01fe867b1a472557d33c9b361d29d0	1	0.32862199999999997
5e0463cd1ff318c43ed0085af0e437b2	1	0.058439
5e07cf22c5217f861b9cdfb3dd51dfc0	1	0.26379400000000003
5e0b3a55958db467c87ca874f3115d8b	1	0.012952000000000002
5e0d1fe56f64646c908b44d6744489bc	1	0.044532999999999996
5e18ab4c5c23d99b3b2fd9aff4e4034b	1	0.059283
5e20926ab2655be4d564c4c7c0992515	4	0.021063
5e232eeddc5cb68e5b1e7b6abee37e07	1	0.151523
5e249f49191c39cddccadcb6a8ef8e7b	1	0.028834
5e25a1f90f593d44fad797f98c656628	2	0.25351799999999997
5e3633995a67c571b3cdaf2bad2b74a9	1	0.062678
5e37498d9b00a08263158253667c5206	1	0.012105
5e419d6bebcbf8e630ebb117a0a44900	1	0.007979
5e4b0116a80a72d99d4a9fca9cf7ab1b	1	0.08756599999999999
5e4f4040a60e58ddeea515b3c4fca628	1	0.020008
5e5ff9350a2b48307a6ff4c53f47cb51	1	0.008093000000000001
5e612f6b4d28c6cff0921a4d1c8b4622	1	0.324708
5e6ec5a0995e4e7f81b24f0ee25975d6	2	0.148749
5e71691d8c097240204fc0d5efe45724	3	0.30011
5e7742481d6ec6ff7104498ee3f129ba	1	0.368769
5e8c6dd14c074eb0ddbabe9f52d14bc3	1	0.012405
5e8f0083cbaa1006c270d23eb2cf9093	1	0.032917
5e947530a50f3495242d649006901ff9	1	0.036366
5e953bd798a4d175ad73fdef12bccfc5	1	0.08288999999999999
5e9609123707f6a0577e8435e4859dc4	1	0.024752
5e98ae3f221da12be3124ecf56acd8f4	2	0.073712
5e999ff3795c345b26c39d6db2fcf87d	1	0.020852000000000002
5e9b157a09aff6b34de2243682fab4e5	1	0.05435
5e9cfc7ea7e0bcd62ad0cbb61ecb974e	1	0.016101
5ea197d1e7f868c8d99b936befbd9f63	1	0.095201
5eac654d2528e1be54e394f7a50f8a4c	1	0.045921
5eae1f97abfca3e430383d82b44898d4	1	0.024519
5eb6ac2da239ed9bd30abbd9fe6c5265	10	3.84459
5eb7573cdd0b7af5947190893b54262a	1	0.173644
5eb9693f1a41c81c549e135f159135d9	1	0.008094
5ec0f66706151b1f27d7ff99f3e8c8d4	1	0.105173
5ec66e978eab40208f870d28fc4f4c3c	1	0.122893
5ec710e653864f93148d560eeaba2873	1	0.008166
5ec9c6ac8a086d9c53e2e6d574a321c5	1	0.012298
5ecd585bc588634d38275c864faec1ef	1	0.031692000000000005
5ed92c224cba4b4e10d47eaac9ba949e	1	0.198761
5edb33c43b0b2db9e9a29ad6b60319c0	1	0.156653
5edcf830ac78b184ae622b5d16ba2aa0	1	0.011869
5efda9aec9b0f1dd08b7c123b60f926e	1	0.0598
5efe55cfe94594d14473316b00d5beaf	1	0.069517
5f0683e8217f6d8577800992f7da118d	1	0.012256
5f0694c4e55afc1b3cffeb3311d5c231	1	0.066957
5f0eec910ac015b8d7587a23c829a23a	1	0.093891
5f119d83bd669b4b2245436721bf118a	1	0.268714
5f159c150285cce77facaf47c86352ee	3	0.329732
5f1ad11a2939996b8181ee7a959cd4b2	1	0.012197
5f2262719488244249548b4f1365e4e5	1	0.111926
5f29d0233bd18c2521f47a73553451c8	1	0.556424
5f2ccd6ce7252d7ff23f49779a0689bb	1	0.082372
5f30718688434ef95fcff2e96fdf1f25	1	0.004037
5f31acaed3a1759910d7336ba89ab528	1	0.008125
5f33cc9fdbf879cba7adc7c1184bce84	3	0.211412
5f34a5929f7dedd00dcc304d4692bb1c	1	0.021595
5f3e02ec6773b4d03b9667268117fbba	1	0.11100399999999999
5f3e93d22eadc0a382b915c80a312294	4	0.021088
5f4981a46dc19cea57313e95dc3ca6e4	1	0.036717
5f4bb09674f8e82ead5f497a5778a6d1	1	0.031066000000000003
5f5aa6e4532cfeb255c0ba8298627ea2	1	0.05707
5f5f3174289d96c62501716c4f3dc787	5	0.09282699999999999
5f5f552a36f1997e4631d89216fcc02d	2	0.019525
5f628851dea2e3cfe39b2fff413279a5	1	0.012362999999999999
5f656d7d53fcbc4dad12c536574039a3	1	0.012144
5f662076dd101de863a843ecb509febb	5	0.01517
5f6b17529b4dc77c31f18909bf6ea834	2	0.20504299999999998
5f70d4aa20b63dbfdac7ed04b84afa73	10	3.077928
5f71df390e9a8b3dc5d8efe0c8f541c0	1	0.032526
5f7c4153bb8668fcc8374d20f63bf6e3	1	0.32866999999999996
5f7d4c0c1263f013c748a0859af3a5f3	2	0.008086
5f88b758c11289dc378e94db506f517b	1	0.068609
5f8a8922e5215eea9753e263ab8c4952	1	0.033086000000000004
5f8f71365f6a36a6c89308dfd2614848	2	0.012345
5f9140e22f69a142bfab9aeff0be7857	1	0.12303299999999999
5f9190eeb30edc1abdc219ce4a0cb33b	1	1.296402
5f91f8a677535927b7de450ef1e8640a	1	0.012241
5f93709d6d656c23f75eb0332182df87	1	0.156874
5f94f62b62a7d9b72041b92b2609eac4	3	0.034977
5fab96b1bcbba18c449fdfd2020c6b91	1	0.26727199999999995
5faca3a4dcb74d57e54b5f02676a300a	1	0.070245
5fad5d71d8f209fc041f69861881a77e	1	0.044593
5fb706dbe2312e690451e45bbe212d74	1	0.094077
5fbc10e9aaba9991a8ee8a436de5efb1	1	0.075052
5fca1a0ef7294767b648a5982214cf65	1	0.044873
5fcb9dd2ff547ce0faedf483779b01ce	1	0.032679
5fcd49d74efef7b00f06053f4fa9160e	1	0.024383000000000002
5fce88c1f96d0af01dbf886ce0662beb	1	0.019863
5fcee2e16b88ea6dca98f21de0d5a0dd	1	0.018106999999999998
5fd85cfffd8a03a57a5f676c80b76eb6	1	0.016091
5fdb20ba176892fafef49df96410aad5	2	0.06334
5fdf5781b3cdeac5a2094474223d0c57	1	0.059791
5fe2f548e1bb51b50fe7477280c2726f	2	0.120679
5fe4fd9e32961b8b63a7bfeb4be61545	1	0.142509
5fee4e2706c0e67106b9ef446693bc42	1	0.016975999999999998
5ff1e242aad9c36dda3e0f9582fef656	1	0.12041700000000001
5ff79dc2fc55138c1d2d4e44c47eeecc	1	0.011940000000000001
5ffc48a2d3e1f0f4b7c8b8eb92637539	1	0.048735
6002a8a6027238420da9ddc99789c0f3	1	0.14188299999999998
6003ae5e5e3696f27035dabd90819a25	2	0.22346
6008931e89bf039ecef7b09126c4972a	1	0.008283
600d2c3a832cb65e3278962a8bf37a20	1	0.007916
6011f0f9b1d61c265744c4c88b6aaea9	1	0.041878
6016f14966bc98fbffe575bcdac95473	2	0.008144
601eff65dc266d16c78559ddf0da18db	1	0.00813
602c24b960dc809981431c409bdba906	1	0.078307
60324d8313f04ddf8e89833422f6e7c7	1	0.017033
60356b1306a57da617a18d907daba226	1	0.012332
603b95c43adae1ab2f72103e9621b51a	1	0.042143
603d0ddce5fbbdfc35018d2758b8ab0f	1	1.7793720000000002
603db8e7a7dc74f81ee4d47f6f2347db	1	0.120477
603ee95cff96a2bc4272d51393fda1eb	2	0.033079000000000004
604478ca9ec487bd693bd052fd008a32	1	0.016531
6049289e04646903612f59dde845eed1	1	0.040389999999999995
604cb1baedfd95208246100c25061c76	1	0.079425
604cb50ddb97c7d106e29b24aff2734e	1	0.034776
60578282d725ac78d8d20e43399af3f2	1	0.099754
605c010c81f608873f8e4bb627b15785	2	0.218565
605ced540a72faebce7fc55f8356260b	1	0.016397
60654740acd8d589f0367e102c60be0e	1	0.016278
6067ab95957d815b9dc1323893e7714d	3	0.186452
60680a1d353bdea158aef352c818618a	1	0.050573
6069f6d845b59b27cafcb61991c44821	1	0.012251
606fa0da57550d7ec94c6177a1aaffcc	1	0.054003999999999996
6076b477aa7a34f1960f04d23f4542ee	1	0.04108
6076b5256f82d3f65f6a96bdde80a34d	1	0.031517
6076d71bdfa40f3e03ce32f22c157c2b	2	0.077092
607c6a0fd92dd5d0632accb561cc080e	4	0.046334
607e054d5b64b6f2f3b46fc0d273b76b	1	0.08057
6081c5c625722a9d536b00993edaf6ed	10	2.581497
60828fc271258d9a78760c11c53220cf	3	0.059163
608573863a23a886a163aebe52f84b3d	1	0.051903
6088d490a1481977d49633dcc5e813ed	3	0.077414
6089cbc5e89263ca36153d4da8de4fea	1	0.144683
608bafcd513e2159383b2eb30c8fa769	1	0.10133400000000001
608f7ba000246f4f12aac0bed0c0ee7e	1	0.07836
609293475d66c1ce10efecfdd9ef7aef	1	0.017467
60939ab6edee135a291ff122d4701471	2	0.01581
6099eb15beabf5aec42eb83a251f04d3	1	0.016258
609abded6b302cdb987a2d8e190981ed	1	0.020707
609b203d6c7b95aacbc512f9dcef8412	1	0.12476300000000001
609b351478f5342fbdbebd9b8104adf0	7	0.14540699999999998
60a1cad8df80d2a43b0f920384890bf6	2	0.037165
60a2135623e9528aa64fb5d4f8e0cfc1	6	0.033091
60a791e7e344c0ba2ea5771500ef7cf4	1	0.032367
60a88313d1dbd816e2d3a0659e6dddc3	1	0.039971
